experiment,order,top-variants,set-up,fitness,precision,f-measure,time,ext_cardoso
69,MIN,10,UFL NFR D,0.9005949362896812,0.289022424458109,0.432356456648557,22.984375,"[17, 18, 12, 11, 11, 11, 9, 8, 11, 10, 9, 9, 15, 13]"
70,MIN,10,UFL NFR S,0.938144300392354,0.3110182387377457,0.4645998937429191,27.8125,[17]
71,MIN,10,UFL UFR D,0.9600312851619536,0.4437870551289669,0.5973313919090183,21.296875,"[14, 11, 12, 11, 11, 11, 9, 8, 11, 11, 7, 8, 14, 13]"
72,MIN,10,UFL UFR S,0.9487115475738336,0.3381706936853996,0.4937151533840568,25.546875,[14]
73,MIN,15,NFL NFR D,0.9865784691887634,0.2867094150274608,0.4431373476924506,31.109375,"[21, 21, 23, 23, 23, 23, 23, 23, 19, 22, 20, 21, 22, 21, 21, 22, 27, 26, 25, 24]"
74,MIN,15,NFL NFR S,0.9523841007848362,0.2926974630998729,0.4468630254454001,30.171875,[21]
75,MIN,15,NFL UFR D,0.9865784691887634,0.2867094150274608,0.4431373476924506,31.953125,"[21, 21, 23, 23, 23, 23, 23, 23, 19, 22, 20, 21, 22, 21, 21, 22, 27, 26, 25, 24]"
76,MIN,15,NFL UFR S,0.9523841007848362,0.2926974630998729,0.4468630254454001,30.265625,[21]
77,MIN,15,UFL NFR D,0.9610852929830006,0.2989964594581588,0.4510776705922911,28.4375,"[14, 16, 14, 23, 23, 23, 17, 23, 13, 13, 12, 12, 14, 14, 21, 22, 18, 26, 16, 19]"
78,MIN,15,UFL NFR S,0.9487115475738336,0.3381706936853996,0.4937151533840568,25.1875,[14]
79,MIN,15,UFL UFR D,0.9803234056646744,0.3610457379395788,0.5246178398632673,25.109375,"[14, 14, 14, 14, 14, 14, 14, 14, 11, 11, 11, 11, 12, 14, 14, 15, 18, 20, 18, 17]"
80,MIN,15,UFL UFR S,0.956699048516312,0.366378934557393,0.5264708565304291,24.578125,[14]
