experiment,order,top-variants,set-up,fitness,precision,f-measure,time,ext_cardoso
61,MIN,5,UFL NFR D,0.914946371150956,0.4162759510369804,0.5680792511371394,19.984375,"[11, 12, 12, 10, 9, 7, 9, 7, 5, 5, 11]"
62,MIN,5,UFL NFR S,0.9210896240037676,0.4259497549019608,0.5791619472086891,21.546875,[11]
63,MIN,5,UFL UFR D,0.9233663815593052,0.549891368163427,0.6778799202035491,16.6875,"[8, 7, 7, 7, 6, 5, 6, 5, 5, 5, 10]"
64,MIN,5,UFL UFR S,0.9346812824568186,0.484738880400645,0.6312624240555014,17.5625,[8]
65,MIN,10,NFL NFR D,0.9714743445312216,0.3097569143124225,0.467559309776223,30.5,"[22, 18, 18, 17, 17, 16, 13, 12, 11, 12, 13, 14, 20, 20]"
66,MIN,10,NFL NFR S,0.938266849411962,0.3106989481427197,0.4643182941520474,34.125,[22]
67,MIN,10,NFL UFR D,0.9714743445312216,0.3097569143124225,0.467559309776223,30.546875,"[22, 18, 18, 17, 17, 16, 13, 12, 11, 12, 13, 14, 20, 20]"
68,MIN,10,NFL UFR S,0.938266849411962,0.3106989481427197,0.4643182941520474,33.875,[22]
69,MIN,10,UFL NFR D,0.9750869652765654,0.3321685906647638,0.4935934110200017,26.921875,"[18, 15, 13, 15, 15, 15, 12, 11, 10, 11, 12, 12, 17, 17]"
70,MIN,10,UFL NFR S,0.9487115475738336,0.3381706936853996,0.4937151533840568,29.515625,[18]
71,MIN,10,UFL UFR D,0.9655282685947068,0.4493799569946332,0.6035407809689326,24.765625,"[18, 15, 13, 13, 13, 11, 10, 10, 11, 12, 9, 9, 14, 14]"
72,MIN,10,UFL UFR S,0.9487115475738336,0.3381706936853996,0.4937151533840568,29.53125,[18]
73,MIN,15,NFL NFR D,0.9833817139423756,0.2300537010786653,0.3705854581590883,38.65625,"[21, 21, 21, 21, 24, 24, 24, 24, 22, 23, 19, 20, 17, 16, 16, 20, 22, 22, 24, 20]"
74,MIN,15,NFL NFR S,0.9871743605659048,0.1877738988646759,0.3148363546971102,37.75,[21]
75,MIN,15,NFL UFR D,0.9833817139423756,0.2300537010786653,0.3705854581590883,38.5,"[21, 21, 21, 21, 24, 24, 24, 24, 22, 23, 19, 20, 17, 16, 16, 20, 22, 22, 24, 20]"
76,MIN,15,NFL UFR S,0.9871743605659048,0.1877738988646759,0.3148363546971102,37.671875,[21]
77,MIN,15,UFL NFR D,0.9745825674869794,0.2680261393543986,0.418578516916689,31.03125,"[18, 18, 18, 21, 18, 18, 20, 20, 17, 16, 17, 17, 14, 15, 13, 17, 17, 18, 19, 16]"
78,MIN,15,UFL NFR S,0.9555301741423065,0.2929368280742575,0.4455650507380547,29.578125,[18]
79,MIN,15,UFL UFR D,0.9683962304513832,0.3661745681723914,0.525480313954165,29.421875,"[16, 16, 16, 16, 18, 18, 18, 18, 15, 13, 13, 13, 12, 14, 14, 17, 18, 19, 19, 16]"
80,MIN,15,UFL UFR S,0.943911991923027,0.33177589703325,0.4857285331289827,28.0625,[16]
