training,fitting_traces%,average_trace_fitness,precision,f-measure
1,89.92444444444445,0.9803727265801664,1.0,0.9900891013310776
2,91.65777777777778,0.9793012158212167,0.993244653522574,0.9862236533198231
3,92.16005204944697,0.9818350122965668,0.9936950422808879,0.9877294266379292
WHOLE,90.82995278313493,0.9794392893843085,0.9930261551344246,0.9861859272897957
