training,fitting_traces%,average_trace_fitness,precision,f-measure
1,0.24333333333333335,0.6713983533729839,0.8752261754871632,0.7598811503191302
2,1.0266666666666666,0.6883411725309722,0.9997181977919968,0.8153116040427336
3,0.4633333333333333,0.6962732704525573,0.8873474586481696,0.7802831899170329
4,0.5333333333333333,0.614095151658209,0.8394300971459603,0.7092961793920164
5,0.8108108108108109,0.7992342342342393,0.9937722419928826,0.8859497245137841
WHOLE,2.322936756001862,0.6702556015866907,0.9994870732757086,0.8024132336819352
