training,fitting_traces%,average_trace_fitness,precision,f-measure
1,0.72,0.6929006524881713,0.9996730939404016,0.8184862142967243
2,0.4955555555555556,0.6725314715996974,0.8716256385414831,0.7592435633945751
3,0.5139882888744307,0.607862921795892,0.8378564520383341,0.704565326022892
WHOLE,2.322936756001862,0.6702556015866907,0.9994870732757086,0.8024132336819352
