training,fitting_traces%,average_trace_fitness,precision,f-measure
1,0.018333333333333333,0.49196007009687626,0.9999271231002954,0.6594657019851167
2,0.006585446163977609,0.5687941008718176,0.999932989345306,0.7251178221547917
WHOLE,0.015960630444902573,0.5155435075504569,0.9999488664327306,0.6803295810943517
