training,fitting_traces%,average_trace_fitness,precision,f-measure
1,93.19555555555556,0.9855402697302429,0.5805397546480776,0.7306718653947677
2,95.84444444444445,0.9878051622668714,0.5993451068567313,0.7460367200887426
3,96.7989590110605,0.9899538699571272,0.5987458816027208,0.7461835403845678
WHOLE,96.96282503158875,0.9907786309100446,0.6003931607724156,0.7476964045583834
