training,fitting_traces%,average_trace_fitness,precision,f-measure
1,53.626666666666665,0.7926698959065562,0.9124894390169878,0.8483698782012755
2,48.626666666666665,0.7616455076224596,0.8132481245678613,0.7866014161198268
3,28.510084580351332,0.6577862458693743,0.6036805540891526,0.629573073808526
WHOLE,46.79457338564873,0.7543172265418535,0.9012656773934945,0.8212699279907206
