training,fitting_traces%,average_trace_fitness,precision,f-measure
1,53.355,0.7838544790666857,0.9994409739177289,0.8786163646154143
2,30.34902864669081,0.6640865487638431,0.8700118819120739,0.7532283150670658
WHOLE,46.72208552237814,0.7467248369437114,0.9988361054397441,0.8545742630441361
