training,fitting_traces%,average_trace_fitness,precision,f-measure
1,0.2633333333333333,0.479455409620276,0.9982508812609738,0.6477833763478834
2,0.01,0.5031307636625023,0.9999562521190379,0.6694339681939844
3,0.02666666666666667,0.4807893765315181,0.9993674525589419,0.6492356012530889
4,0.006666666666666667,0.5716367670802215,0.9999325040979655,0.7274234670069248
5,0.0,0.338307651542944,0.9986684420772304,0.5054049611229343
WHOLE,0.015960630444902573,0.5155435075504569,0.9999488664327306,0.6803295810943517
