training,fitting_traces%,average_trace_fitness,precision,f-measure
1,91.82,0.9828195251387438,1.0,0.991335331005451
2,90.28317418505104,0.9750912628264967,0.993558290056026,0.9842381609504045
WHOLE,90.82995278313493,0.9794392893843085,0.9930261551344246,0.9861859272897957
