training,fitting_traces%,average_trace_fitness,precision,f-measure
1,88.59,0.9790438223812719,0.5647697878944646,0.7163227066082138
2,90.22,0.9807690379990098,0.5662127346337873,0.7179450060416245
3,97.06666666666666,0.9914740529242017,0.5659611880497045,0.7205896183041852
4,94.75,0.984521366041376,0.5852146311074193,0.7340805193889716
5,99.45945945945945,0.9976351351351351,0.4993371630578878,0.6655517924367328
WHOLE,96.53787324599321,0.9898888732646179,0.5744823732343234,0.7270316562312155
