training,fitting_traces%,average_trace_fitness,precision,f-measure
1,95.30666666666667,0.9886821512215771,0.579582436379714,0.7307731291523893
2,94.9390846229832,0.9849236176146058,0.599245693204651,0.7451365607958509
WHOLE,96.96282503158875,0.9907786309100446,0.6003931607724156,0.7476964045583834
