training,fitting_traces%,average_trace_fitness,precision,f-measure
1,62.5375,0.8781180816663829,0.5357273033650656,0.6654643243281823
2,59.95,0.8502452848345511,0.5564230708934484,0.6726476649223719
WHOLE,61.077,0.8338888559321214,0.6429218247110131,0.7260583254023896
