training,fitting_traces%,average_trace_fitness,precision,f-measure
1,85.28666666666666,0.9520276516071706,1.0,0.9754243499812454
2,80.04333333333334,0.9293794349143075,1.0,0.9633972645257156
3,82.68,0.9481187435006173,1.0,0.9733685348121254
WHOLE,85.357,0.953941699145648,1.0,0.9764280065907336
