training,fitting_traces%,average_trace_fitness,precision,f-measure
1,28.8725,0.7158025791944513,0.5924810290579308,0.6483295304600899
2,30.395,0.7202289998534356,0.5320612621745899,0.6120081938450554
WHOLE,30.867,0.7213493972990714,0.7463871381345197,0.733654711519546
