training,fitting_traces%,average_trace_fitness,precision,f-measure
1,67.28,0.8907134649428867,0.5059944260621616,0.6453690873834781
2,59.33,0.8195831812889613,0.5290481887449907,0.6430207797641048
3,51.65,0.8208916363547445,0.48632460732984295,0.6107938218168276
WHOLE,61.077,0.8338888559321214,0.6429218247110131,0.7260583254023896
