training,fitting_traces%,average_trace_fitness,precision,f-measure
1,63.88,0.8429283027750598,0.6711006832881672,0.7472641081016319
2,61.95,0.8517741867646708,0.6330489883038477,0.7263016852761945
WHOLE,62.377,0.8324676220192277,0.7338326456974325,0.7800444526698235
