training,fitting_traces%,average_trace_fitness,precision,f-measure
1,27.68,0.7099019274527072,0.595436993424071,0.6476507557508051
2,24.4,0.6958400213815445,0.5923900976909413,0.6399613425282533
3,33.345,0.7357651370073001,0.5323816929571206,0.6177642525349593
4,30.395,0.7202289998534356,0.5320612621745899,0.6120081938450554
5,,,,
WHOLE,30.867,0.7213493972990714,0.7463871381345197,0.733654711519546
