training,fitting_traces%,average_trace_fitness,precision,f-measure
1,61.8,0.8154090730730289,0.8360433256638127,0.8255972909056923
2,56.626666666666665,0.7988466209022632,0.9030051393886009,0.8477384706346841
3,47.21,0.7436914815390746,0.8953906870532169,0.8125211040307921
WHOLE,55.177,0.7677392726842855,0.9007205736482949,0.828930417024458
