training,fitting_traces%,average_trace_fitness,precision,f-measure
1,82.6125,0.9405869031550126,1.0,0.9693839545405601
2,84.765,0.9570996551611041,0.7441844937638544,0.8373189426442399
WHOLE,85.915,0.9604432601833949,0.8664043966790279,0.9110034547848448
