training,fitting_traces%,average_trace_fitness,precision,f-measure
1,0.0,0.1968107196461138,0.9980769230769231,0.3287877963911277
2,0.5,0.19533569183678018,1.0,0.3268298490052161
3,0.0,0.1483489588227268,0.9992181391712275,0.2583430125209377
4,1.0,0.11295439758643466,0.8097826086956521,0.19825477057593247
5,0.0,0.1376036021349982,0.7973124300111982,0.2347014247786335
WHOLE,0.9174311926605505,0.1724331676968513,1.0,0.29414583696157637
