training,fitting_traces%,average_trace_fitness,precision,f-measure
1,0.5,0.2500357172268952,0.5616580310880829,0.34602845945502814
2,0.0,0.20136796131755305,0.8495486459378134,0.32556699112285653
3,0.0,0.20082575094629523,0.5531271797256452,0.2946660904632603
4,1.0,0.16228169040154788,0.5278580272389599,0.24824449531822398
5,0.0,0.21088391152074165,0.6779043280182233,0.32169443736897113
WHOLE,2.7522935779816513,0.32773390242876804,0.7145676893370521,0.4493671682477024
