training,fitting_traces%,average_trace_fitness,precision,f-measure
1,0.0,0.1779456665441993,0.6850756081525312,0.28251038369526466
2,0.3333333333333333,0.14242187717383178,0.9111807732497388,0.24633969194887703
3,0.33444816053511706,0.13975879442264816,0.7945306725794531,0.2377050215236354
WHOLE,0.9174311926605505,0.176814929817038,0.9183445190156599,0.29653585484869605
