training,fitting_traces%,average_trace_fitness,precision,f-measure
1,0.25,0.1718423253297537,1.0,0.29328574606894775
2,0.5012531328320802,0.12524811113321216,0.8041919470490899,0.21674022217941155
WHOLE,0.9174311926605505,0.1724331676968513,1.0,0.29414583696157637
