training,fitting_traces%,average_trace_fitness,precision,f-measure
1,0.0,0.1787663307844829,0.6408364083640836,0.279550001200247
2,0.3333333333333333,0.1426117065015922,0.6147368421052631,0.23151472400204148
3,0.33444816053511706,0.13992590608424474,0.5909840571742716,0.22627678876558133
WHOLE,0.9174311926605505,0.17690410011323943,0.6693460355264463,0.2798464735008012
