training,fitting_traces%,average_trace_fitness,precision,f-measure
1,0.0,0.14902593772046047,0.9897652016857315,0.259047830985424
2,0.0,0.10469445082791497,0.7976653696498055,0.18509498300959443
WHOLE,2.0016680567139282,0.24142917279984408,0.8433874709976799,0.37539678366278234
