n°_evaluation,fitness,precision,f-measure,time
0,,,,0.03125
1,0.7692307692307692,0.6666666666666667,0.7142857142857144,0.109375
2,1.0,0.1504424778761062,0.26153846153846155,0.4375
3,0.9230769230769231,0.21052631578947367,0.34285714285714286,0.109375
4,0.75,1.0,0.8571428571428571,0.015625
5,0.8571428571428572,0.16249999999999998,0.2732049036777583,1.40625
6,0.7777777777777778,0.4,0.5283018867924528,0.015625
7,0.8125,0.1694915254237288,0.28047464940668826,0.140625
8,1.0,0.15555555555555556,0.2692307692307693,0.40625
9,0.9375,0.0,0.0,0.03125
10,0.8666666666666667,0.6666666666666667,0.7536231884057971,0.015625
11,0.75,0.0,0.0,0.0625
12,1.0,0.17500000000000004,0.29787234042553196,0.203125
13,1.0,0.17105263157894735,0.29213483146067415,0.1875
14,0.9090909090909091,0.0,0.0,0.0625
15,1.0,0.17391304347826086,0.29629629629629634,0.125
16,0.8,0.2941176470588235,0.4301075268817203,0.03125
17,0.7692307692307692,0.6666666666666667,0.7142857142857144,0.03125
18,0.9166666666666666,0.22580645161290325,0.3623529411764706,0.046875
19,1.0,0.16129032258064513,0.27777777777777773,0.828125
20,1.0,0.16091954022988508,0.27722772277227725,0.296875
21,1.0,0.1875,0.3157894736842105,0.1875
22,0.9473684210526316,0.15384615384615385,0.2647058823529412,0.328125
23,0.75,1.0,0.8571428571428571,0.0
24,0.6363636363636364,0.6666666666666667,0.6511627906976745,0.03125
25,0.9230769230769231,0.21621621621621623,0.35036496350364965,0.03125
26,0.8235294117647058,0.5,0.6222222222222222,0.078125
27,0.9230769230769231,0.2222222222222222,0.35820895522388063,0.046875
28,0.8,0.2941176470588235,0.4301075268817203,0.03125
29,1.0,0.17500000000000004,0.29787234042553196,0.234375
30,0.6,0.0,0.0,0.015625
31,0.9230769230769231,0.19444444444444442,0.32122370936902483,0.0625
32,0.75,1.0,0.8571428571428571,0.0
33,0.8,0.2941176470588235,0.4301075268817203,0.015625
34,1.0,0.16049382716049387,0.27659574468085113,0.34375
