n°_evaluation,fitness,precision,f-measure,time
0,,,,0.015625
1,0.5,0.4,0.4444444444444445,0.046875
2,0.8947368421052632,0.3076923076923077,0.457912457912458,0.0625
3,0.7,0.17647058823529416,0.2818791946308725,0.078125
4,0.6,0.6,0.6,0.015625
5,0.8888888888888888,0.15053763440860213,0.2574712643678161,0.109375
6,0.8333333333333334,0.4444444444444444,0.5797101449275363,0.0
7,0.8461538461538461,0.1515151515151515,0.2570093457943925,0.046875
8,0.9411764705882353,0.17647058823529416,0.2972136222910218,0.046875
9,0.9230769230769231,0.0,0.0,0.015625
10,0.8333333333333334,0.18181818181818177,0.29850746268656714,0.09375
11,0.7647058823529411,0.0,0.0,0.046875
12,0.9375,0.1842105263157895,0.3079178885630499,0.046875
13,1.0,0.18055555555555558,0.3058823529411765,0.03125
14,0.8421052631578947,0.0,0.0,0.0625
15,0.9285714285714286,0.3076923076923077,0.46222222222222226,0.0625
16,0.8571428571428572,0.2777777777777778,0.41958041958041964,0.015625
17,0.6,0.16666666666666663,0.26086956521739124,0.046875
18,0.7777777777777778,0.20588235294117652,0.3255813953488373,0.03125
19,1.0,0.1640625,0.28187919463087246,0.0625
20,0.9375,0.1923076923076923,0.3191489361702127,0.046875
21,0.9285714285714286,0.3076923076923077,0.46222222222222226,0.0625
22,1.0,0.15384615384615385,0.2666666666666667,0.046875
23,0.6,0.6,0.6,0.0
24,0.625,0.4,0.48780487804878053,0.03125
25,0.8,0.3076923076923077,0.4444444444444444,0.03125
26,0.7142857142857143,0.33333333333333337,0.4545454545454546,0.046875
27,0.7,0.1842105263157895,0.2916666666666667,0.03125
28,0.8571428571428572,0.2777777777777778,0.41958041958041964,0.015625
29,0.9375,0.1842105263157895,0.3079178885630499,0.046875
30,0.5714285714285714,0.0,0.0,0.015625
31,0.9,0.17500000000000004,0.29302325581395355,0.078125
32,0.6,0.6,0.6,0.015625
33,0.8571428571428572,0.2941176470588235,0.43795620437956206,0.015625
34,1.0,0.1728395061728395,0.2947368421052632,0.03125
35,0.875,0.23076923076923073,0.3652173913043477,0.015625
36,0.5,0.4,0.4444444444444445,0.046875
37,0.9473684210526316,0.3076923076923077,0.4645161290322581,0.046875
38,0.7857142857142857,0.18604651162790697,0.30085470085470084,0.046875
39,0.8947368421052632,0.33333333333333337,0.48571428571428577,0.0625
40,1.0,0.1728395061728395,0.2947368421052632,0.078125
41,0.9333333333333333,0.3076923076923077,0.46280991735537197,0.03125
42,0.8333333333333334,0.33333333333333337,0.4761904761904763,0.0625
43,0.8,0.3076923076923077,0.4444444444444444,0.015625
44,0.7,0.1842105263157895,0.2916666666666667,0.03125
45,0.9375,0.3076923076923077,0.46332046332046334,0.03125
46,0.8181818181818181,0.1842105263157895,0.3007159904534606,0.078125
47,0.75,0.23076923076923073,0.3529411764705882,0.015625
48,0.8666666666666667,0.33333333333333337,0.48148148148148145,0.046875
49,0.9411764705882353,0.1842105263157895,0.30811554332874824,0.046875
50,0.8571428571428572,0.33333333333333337,0.48,0.015625
51,0.8666666666666667,0.33333333333333337,0.48148148148148145,0.03125
52,0.9333333333333333,0.0,0.0,0.03125
53,0.9230769230769231,0.1964285714285714,0.3239263803680981,0.03125
54,0.875,0.24,0.37668161434977576,0.0625
55,0.7,0.17647058823529416,0.2818791946308725,0.03125
56,0.967741935483871,0.1842105263157895,0.30950626381724394,0.125
57,0.6842105263157895,0.4,0.5048543689320388,0.4375
58,0.8125,0.2272727272727273,0.35519125683060115,0.125
59,0.7272727272727273,0.375,0.49484536082474223,0.8125
60,0.6666666666666667,0.36363636363636365,0.47058823529411775,1.796875
61,0.7142857142857143,0.375,0.4918032786885245,0.015625
62,0.875,0.24,0.37668161434977576,0.0625
63,0.9,0.375,0.5294117647058825,0.03125
64,0.7142857142857143,0.375,0.4918032786885245,0.0
65,0.7,0.25,0.3684210526315789,0.046875
66,0.625,0.0,0.0,0.015625
67,0.7142857142857143,0.375,0.4918032786885245,1.90625
68,0.75,0.2666666666666667,0.3934426229508198,0.03125
69,0.8333333333333334,0.4,0.5405405405405406,0.03125
70,0.7142857142857143,0.375,0.4918032786885245,0.015625
71,0.5714285714285714,0.25,0.34782608695652173,0.015625
72,0.6,0.4,0.48,0.03125
73,0.625,0.2272727272727273,0.33333333333333337,0.03125
74,0.6956521739130435,0.36363636363636365,0.4776119402985074,1.75
75,0.7142857142857143,0.33333333333333337,0.4545454545454546,0.0625
76,0.6875,0.36363636363636365,0.47567567567567565,0.4375
77,0.6666666666666667,0.2272727272727273,0.33898305084745767,1.125
78,0.8888888888888888,0.375,0.5274725274725275,0.015625
79,0.7222222222222222,0.2272727272727273,0.34574468085106386,0.578125
80,0.6923076923076923,0.375,0.48648648648648646,0.046875
81,0.75,0.36363636363636365,0.48979591836734687,0.234375
82,0.7222222222222222,0.375,0.4936708860759493,0.53125
83,0.6363636363636364,0.33333333333333337,0.43750000000000006,0.0625
84,0.7333333333333334,0.2272727272727273,0.3470031545741325,0.125
85,0.6842105263157895,0.2666666666666667,0.38376383763837646,0.640625
86,0.5,0.2272727272727273,0.3125,0.046875
87,0.6470588235294117,0.4,0.49438202247191015,0.296875
88,0.7333333333333334,0.36363636363636365,0.48618784530386744,0.140625
89,0.7142857142857143,0.2666666666666667,0.38834951456310685,0.1875
90,0.6,0.21052631578947367,0.3116883116883116,0.046875
91,0.8666666666666667,0.2666666666666667,0.40784313725490207,0.03125
92,0.7058823529411764,0.0,0.0,0.171875
93,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.015625
94,0.5294117647058824,0.4,0.4556962025316456,55.609375
95,0.7142857142857143,0.26315789473684215,0.3846153846153847,0.015625
96,0.6,0.22580645161290325,0.32812500000000006,0.046875
97,0.8928571428571429,0.2068965517241379,0.33594624860022393,0.09375
98,0.8823529411764706,0.1558441558441559,0.2649006622516557,0.0625
99,1.0,0.18292682926829273,0.309278350515464,0.078125
100,1.0,0.21875,0.358974358974359,0.015625
101,1.0,0.1875,0.3157894736842105,0.03125
102,0.9473684210526316,0.3846153846153846,0.547112462006079,0.046875
103,1.0,0.2272727272727273,0.3703703703703704,0.015625
104,0.95,0.33333333333333337,0.4935064935064936,0.046875
105,0.9333333333333333,0.2075471698113207,0.3395810363836824,0.0625
106,0.96,0.3846153846153846,0.5491990846681922,0.0625
107,0.8,0.0,0.0,0.0625
108,0.8666666666666667,0.17647058823529416,0.29323308270676696,0.0625
109,0.9615384615384616,0.19999999999999996,0.3311258278145695,0.0625
110,1.0,0.19402985074626866,0.325,0.0625
111,0.8333333333333334,0.5,0.625,0.03125
112,0.9523809523809523,0.19148936170212771,0.3188662533215235,0.0625
113,0.9411764705882353,0.17647058823529416,0.2972136222910218,0.046875
114,0.7333333333333334,0.0,0.0,0.015625
115,1.0,0.19672131147540983,0.3287671232876712,0.03125
116,0.75,0.5,0.6,0.0625
117,0.9259259259259259,0.5,0.6493506493506493,0.109375
118,0.8888888888888888,0.1428571428571429,0.24615384615384628,0.046875
119,0.9411764705882353,0.17647058823529416,0.2972136222910218,0.03125
120,0.8888888888888888,0.2941176470588235,0.4419889502762431,0.015625
121,0.9473684210526316,0.33333333333333337,0.49315068493150693,0.046875
122,1.0,0.19565217391304346,0.32727272727272727,0.015625
123,0.9166666666666666,0.17500000000000004,0.2938931297709924,0.03125
124,0.8333333333333334,0.3846153846153846,0.5263157894736841,0.015625
125,0.9375,0.3846153846153846,0.5454545454545454,0.0625
126,0.8333333333333334,0.21621621621621623,0.34334763948497854,0.03125
127,0.9523809523809523,0.16666666666666663,0.28368794326241126,0.046875
128,1.0,0.2195121951219512,0.36,0.015625
129,1.0,0.1785714285714286,0.3030303030303031,0.046875
130,1.0,0.18367346938775508,0.31034482758620685,0.03125
131,0.95,0.23333333333333328,0.3746478873239436,0.078125
132,0.9285714285714286,0.17647058823529416,0.2965779467680609,0.03125
133,1.0,0.17948717948717952,0.30434782608695654,0.046875
134,0.7272727272727273,0.1923076923076923,0.30418250950570336,0.015625
135,0.8888888888888888,0.2777777777777778,0.4232804232804233,0.015625
136,0.9473684210526316,0.33333333333333337,0.49315068493150693,0.03125
137,0.7142857142857143,0.6,0.6521739130434783,0.0
138,0.6666666666666667,0.4,0.5,0.03125
139,1.0,0.15662650602409633,0.27083333333333326,0.03125
140,0.9705882352941176,0.21052631578947367,0.34600262123197906,0.171875
141,0.8888888888888888,0.375,0.5274725274725275,0.03125
142,0.9473684210526316,0.18518518518518523,0.3098106712564544,0.0625
143,0.8888888888888888,0.36363636363636365,0.5161290322580644,0.046875
144,1.0,0.23333333333333328,0.3783783783783783,0.015625
145,0.7142857142857143,0.6,0.6521739130434783,0.0
146,0.9473684210526316,0.375,0.5373134328358209,0.171875
147,0.9444444444444444,0.33333333333333337,0.4927536231884059,0.03125
148,0.9285714285714286,0.17647058823529416,0.2965779467680609,0.03125
149,0.896551724137931,0.3571428571428571,0.5108055009823181,0.109375
150,0.4545454545454546,0.0,0.0,0.03125
151,0.8518518518518519,0.5,0.6301369863013698,0.109375
152,0.7142857142857143,0.6,0.6521739130434783,0.015625
153,1.0,0.17582417582417587,0.2990654205607477,0.03125
154,1.0,0.19354838709677424,0.3243243243243244,0.03125
155,0.8235294117647058,0.5,0.6222222222222222,0.046875
156,0.6666666666666667,0.4,0.5,0.03125
157,0.875,0.17741935483870963,0.2950191570881226,0.078125
158,0.8888888888888888,0.2941176470588235,0.4419889502762431,0.015625
159,0.9090909090909091,0.1923076923076923,0.3174603174603175,0.015625
160,1.0,0.16216216216216217,0.27906976744186046,0.046875
161,1.0,0.17460317460317465,0.29729729729729737,0.03125
162,0.9047619047619048,0.5,0.6440677966101696,0.03125
163,0.8787878787878788,0.5,0.6373626373626373,0.15625
164,1.0,0.18461538461538463,0.3116883116883117,0.03125
165,0.8181818181818181,0.19999999999999996,0.32142857142857134,0.015625
166,0.9166666666666666,0.33333333333333337,0.48888888888888893,0.0625
167,0.6666666666666667,0.5,0.5714285714285715,0.015625
168,1.0,0.17045454545454541,0.29126213592233,0.078125
169,0.7,0.0,0.0,0.015625
170,1.0,0.1413612565445026,0.2477064220183486,0.109375
171,1.0,0.12868632707774796,0.2280285035629453,0.375
172,1.0,0.15441176470588236,0.26751592356687903,0.0625
173,0.9473684210526316,0.19444444444444442,0.322663252240717,0.046875
174,0.8571428571428572,0.19999999999999996,0.3243243243243243,0.046875
175,1.0,0.21875,0.358974358974359,0.015625
176,1.0,0.17647058823529416,0.30000000000000004,0.109375
177,0.8666666666666667,0.33333333333333337,0.48148148148148145,0.171875
178,1.0,0.15337423312883436,0.26595744680851063,0.09375
179,0.9722222222222222,0.33333333333333337,0.4964539007092199,0.15625
