n°_evaluation,fitness,precision,f-measure,time
0,,,,0.015625
1,1.0,0.4,0.5714285714285715,0.015625
2,1.0,0.36363636363636365,0.5333333333333333,0.0
3,1.0,0.36363636363636365,0.5333333333333333,0.0
4,1.0,0.4,0.5714285714285715,0.015625
5,1.0,0.40909090909090906,0.5806451612903225,0.0
6,1.0,0.36363636363636365,0.5333333333333333,0.015625
7,1.0,0.36363636363636365,0.5333333333333333,0.0
8,1.0,0.375,0.5454545454545454,0.015625
9,1.0,0.36363636363636365,0.5333333333333333,0.0
10,1.0,0.3571428571428571,0.5263157894736841,0.0
11,1.0,0.36363636363636365,0.5333333333333333,0.015625
12,1.0,0.36363636363636365,0.5333333333333333,0.0
13,1.0,0.42105263157894735,0.5925925925925926,0.015625
14,1.0,0.4444444444444444,0.6153846153846153,0.0
15,1.0,0.38888888888888884,0.5599999999999999,0.015625
16,1.0,0.36363636363636365,0.5333333333333333,0.0
17,1.0,0.36363636363636365,0.5333333333333333,0.015625
18,1.0,0.42105263157894735,0.5925925925925926,0.0
19,1.0,0.36363636363636365,0.5333333333333333,0.0
20,1.0,0.3529411764705882,0.5217391304347825,0.015625
21,1.0,0.36363636363636365,0.5333333333333333,0.0
22,1.0,0.3571428571428571,0.5263157894736841,0.015625
23,1.0,0.36363636363636365,0.5333333333333333,0.0
24,1.0,0.4,0.5714285714285715,0.0
25,1.0,0.4,0.5714285714285715,0.015625
26,0.9166666666666666,0.4,0.5569620253164558,0.0
27,1.0,0.36363636363636365,0.5333333333333333,0.015625
28,0.8888888888888888,0.25,0.3902439024390244,0.0
29,1.0,0.36363636363636365,0.5333333333333333,0.0
30,1.0,0.36363636363636365,0.5333333333333333,0.015625
31,1.0,0.3529411764705882,0.5217391304347825,0.0
32,1.0,0.4,0.5714285714285715,0.015625
33,1.0,0.41666666666666663,0.5882352941176471,0.0
34,1.0,0.36363636363636365,0.5333333333333333,0.0
35,1.0,0.36363636363636365,0.5333333333333333,0.015625
36,1.0,0.3571428571428571,0.5263157894736841,0.0
37,1.0,0.36363636363636365,0.5333333333333333,0.0
38,1.0,0.42105263157894735,0.5925925925925926,0.015625
39,1.0,0.41666666666666663,0.5882352941176471,0.0
40,1.0,0.36363636363636365,0.5333333333333333,0.015625
41,1.0,0.36363636363636365,0.5333333333333333,0.0
42,1.0,0.36363636363636365,0.5333333333333333,0.0
43,1.0,0.3571428571428571,0.5263157894736841,0.015625
44,1.0,0.3571428571428571,0.5263157894736841,0.0
45,1.0,0.36363636363636365,0.5333333333333333,0.0
46,1.0,0.36363636363636365,0.5333333333333333,0.015625
47,1.0,0.4,0.5714285714285715,0.0
48,1.0,0.36363636363636365,0.5333333333333333,0.0
49,1.0,0.36363636363636365,0.5333333333333333,0.015625
50,1.0,0.4,0.5714285714285715,0.0
51,0.9090909090909091,0.33333333333333337,0.4878048780487805,0.0
52,1.0,0.36363636363636365,0.5333333333333333,0.015625
53,1.0,0.36363636363636365,0.5333333333333333,0.0
54,1.0,0.36363636363636365,0.5333333333333333,0.015625
55,1.0,0.36363636363636365,0.5333333333333333,0.0
56,1.0,0.3571428571428571,0.5263157894736841,0.0
57,0.9090909090909091,0.25,0.392156862745098,0.015625
58,1.0,0.36363636363636365,0.5333333333333333,0.0
59,1.0,0.36363636363636365,0.5333333333333333,0.0
60,1.0,0.36363636363636365,0.5333333333333333,0.015625
61,1.0,0.36363636363636365,0.5333333333333333,0.0
62,0.9230769230769231,0.33333333333333337,0.48979591836734704,0.015625
63,1.0,0.3571428571428571,0.5263157894736841,0.0
64,1.0,0.36363636363636365,0.5333333333333333,0.0
65,1.0,0.36363636363636365,0.5333333333333333,0.015625
66,0.9166666666666666,0.33333333333333337,0.48888888888888893,0.0
67,1.0,0.41666666666666663,0.5882352941176471,0.015625
68,1.0,0.38888888888888884,0.5599999999999999,0.0
69,1.0,0.36363636363636365,0.5333333333333333,0.0
70,1.0,0.375,0.5454545454545454,0.015625
71,1.0,0.41666666666666663,0.5882352941176471,0.0
72,1.0,0.36363636363636365,0.5333333333333333,0.015625
73,1.0,0.41666666666666663,0.5882352941176471,0.0
74,1.0,0.36363636363636365,0.5333333333333333,0.0
75,1.0,0.41666666666666663,0.5882352941176471,0.015625
76,0.9090909090909091,0.33333333333333337,0.4878048780487805,0.0
77,1.0,0.36363636363636365,0.5333333333333333,0.015625
78,1.0,0.4,0.5714285714285715,0.0
79,1.0,0.38888888888888884,0.5599999999999999,0.0
80,1.0,0.36363636363636365,0.5333333333333333,0.046875
81,1.0,0.36363636363636365,0.5333333333333333,0.0
82,1.0,0.36363636363636365,0.5333333333333333,0.015625
83,1.0,0.36363636363636365,0.5333333333333333,0.0
84,1.0,0.4,0.5714285714285715,0.0
85,1.0,0.36363636363636365,0.5333333333333333,0.015625
86,1.0,0.36363636363636365,0.5333333333333333,0.0
87,1.0,0.36363636363636365,0.5333333333333333,0.0
88,1.0,0.3571428571428571,0.5263157894736841,0.015625
89,1.0,0.42105263157894735,0.5925925925925926,0.0
90,1.0,0.36363636363636365,0.5333333333333333,0.015625
91,1.0,0.36363636363636365,0.5333333333333333,0.0
92,1.0,0.36363636363636365,0.5333333333333333,0.0
93,1.0,0.36363636363636365,0.5333333333333333,0.0
94,1.0,0.36363636363636365,0.5333333333333333,0.015625
