n°_evaluation,fitness,precision,f-measure,time
0,,,,0.09375
1,1.0,0.035502958579881616,0.06857142857142849,0.046875
2,0.375,0.03202846975088969,0.059016393442622966,12.21875
3,0.33333333333333337,0.030456852791878153,0.05581395348837206,12.734375
4,0.27419354838709675,0.029585798816568087,0.053408733898837636,13.90625
5,0.39583333333333337,0.03264094955489616,0.06030875775501374,19.875
6,0.375,0.0330788804071247,0.06079501169134843,25.75
7,0.3571428571428571,0.032362459546925515,0.05934718100890199,13.015625
8,0.34090909090909094,0.03558718861209964,0.06444683136412459,14.0
9,0.34090909090909094,0.035573122529644285,0.06442376521116681,12.671875
10,0.36363636363636365,0.03202846975088969,0.05887162714636142,24.578125
11,0.33333333333333337,0.031620553359683834,0.057761732851985624,19.609375
12,1.0,0.035502958579881616,0.06857142857142849,0.046875
13,0.375,0.0,0.0,3.234375
14,0.9375,0.03472222222222221,0.06696428571428568,2.921875
15,0.4375,0.032258064516129004,0.060085836909871196,15.328125
16,0.3137254901960784,0.03111111111111109,0.05660854182461457,13.859375
17,0.375,0.03309692671394804,0.06082548877624917,14.265625
18,0.35,0.030303030303030276,0.05577689243027884,9.390625
19,0.375,0.032362459546925515,0.0595829195630585,12.234375
20,0.375,0.032362459546925515,0.0595829195630585,11.609375
21,0.4444444444444444,0.031620553359683834,0.05904059040590413,10.59375
22,0.36363636363636365,0.031620553359683834,0.058181818181818244,21.453125
23,0.3090909090909091,0.029585798816568087,0.05400254129606105,22.25
24,0.3571428571428571,0.03264094955489616,0.0598151169113649,15.109375
25,0.375,0.032362459546925515,0.0595829195630585,12.0
26,0.23529411764705888,0.0267857142857143,0.048096192384769566,26.78125
27,0.5833333333333333,0.032362459546925515,0.061322820849759,4.59375
28,0.375,0.03264094955489616,0.06005459508644225,12.78125
29,1.0,0.035532994923857864,0.06862745098039215,0.0625
30,0.35416666666666663,0.034810126582278444,0.06338983050847452,21.828125
31,0.375,0.032362459546925515,0.0595829195630585,12.25
32,0.36363636363636365,0.032362459546925515,0.05943536404160467,22.140625
33,0.36363636363636365,0.03428571428571425,0.06266318537859002,14.546875
34,0.2978723404255319,0.03202846975088969,0.05783796190039019,14.53125
35,0.3695652173913043,0.04347826086956519,0.07780320366132717,21.359375
36,0.27419354838709675,0.029585798816568087,0.053408733898837636,12.3125
37,0.27419354838709675,0.030456852791878153,0.05482397205052402,14.140625
38,0.368421052631579,0.03111111111111109,0.057377049180327835,19.0625
39,0.35593220338983056,0.02857142857142858,0.05289672544080606,17.46875
40,0.3695652173913043,0.04347826086956519,0.07780320366132717,20.984375
41,0.3695652173913043,0.04292929292929293,0.07692307692307691,22.703125
42,0.30188679245283023,0.030456852791878153,0.05533141210374636,13.078125
43,0.3571428571428571,0.03111111111111109,0.05723630417007355,9.25
44,0.375,0.03264094955489616,0.06005459508644225,13.1875
45,0.9166666666666666,0.032362459546925515,0.0625177607274793,0.59375
46,0.8421052631578947,0.046391752577319534,0.08793893129770983,4.78125
47,0.6551724137931034,0.0346153846153846,0.06575658527206305,14.109375
48,0.8333333333333334,0.03791469194312791,0.07252946509519483,11.953125
49,0.8,0.03137254901960784,0.06037735849056604,8.984375
50,0.326530612244898,0.03264094955489616,0.05934918226268761,16.875
51,0.3695652173913043,0.04347826086956519,0.07780320366132717,20.75
52,0.4565217391304348,0.03202846975088969,0.059857482185273175,13.5
53,0.35,0.030303030303030276,0.05577689243027884,10.296875
54,0.375,0.032362459546925515,0.0595829195630585,12.203125
55,0.375,0.032362459546925515,0.0595829195630585,11.171875
56,0.375,0.032362459546925515,0.0595829195630585,11.609375
57,0.375,0.032362459546925515,0.0595829195630585,12.34375
58,0.4423076923076923,0.030456852791878153,0.05698946933718766,32.59375
59,0.34090909090909094,0.03558718861209964,0.06444683136412459,16.0
60,0.3137254901960784,0.030456852791878153,0.05552342394447654,12.859375
61,0.3571428571428571,0.031620553359683834,0.05809731299927385,11.046875
62,0.3137254901960784,0.031620553359683834,0.05745062836624782,13.734375
63,0.736842105263158,0.03194888178913735,0.06124234470691158,10.25
64,0.265625,0.030456852791878153,0.05464773640503613,15.3125
65,0.27419354838709675,0.03111111111111109,0.055881662362056786,17.328125
66,0.375,0.032362459546925515,0.0595829195630585,12.296875
67,0.375,0.032362459546925515,0.0595829195630585,12.671875
68,0.375,0.032362459546925515,0.0595829195630585,12.59375
69,0.375,0.032362459546925515,0.0595829195630585,12.625
70,0.7142857142857143,0.029585798816568087,0.0568181818181819,1.046875
71,0.3939393939393939,0.03555555555555556,0.06522420821574162,8.515625
72,0.5,0.03111111111111109,0.058577405857740544,7.375
73,0.8333333333333334,0.0332541567695962,0.0639561443581544,4.53125
74,0.25396825396825395,0.0267857142857143,0.0484603735487128,13.625
75,0.4722222222222222,0.03202846975088969,0.059988237600470506,13.71875
76,0.36363636363636365,0.032362459546925515,0.05943536404160467,21.28125
77,0.4285714285714286,0.03111111111111109,0.05801104972375687,11.921875
78,0.4130434782608695,0.034700315457413256,0.06402205544493798,18.15625
79,0.375,0.031620553359683834,0.05832320777642777,10.78125
80,0.375,0.03202846975088969,0.059016393442622966,10.171875
81,0.3137254901960784,0.03202846975088969,0.05812310797174572,16.234375
82,0.375,0.032362459546925515,0.0595829195630585,11.109375
83,0.375,0.032362459546925515,0.0595829195630585,12.46875
84,0.34090909090909094,0.03111111111111109,0.05701873472712459,12.5
85,0.375,0.03111111111111109,0.05745554035567712,9.25
86,0.35,0.030303030303030276,0.05577689243027884,10.3125
87,0.3023255813953488,0.03555555555555556,0.06362802080146836,13.203125
88,0.39583333333333337,0.0330788804071247,0.06105549375849712,22.796875
89,0.4347826086956522,0.032362459546925515,0.060240963855421596,18.390625
90,0.375,0.032362459546925515,0.0595829195630585,12.1875
91,0.375,0.03264094955489616,0.06005459508644225,13.109375
92,1.0,0.035532994923857864,0.06862745098039215,0.0625
93,1.0,0.035532994923857864,0.06862745098039215,0.09375
94,1.0,0.035532994923857864,0.06862745098039215,0.109375
95,0.9090909090909091,0.040740740740740744,0.07798652959943284,0.390625
96,1.0,0.03535353535353536,0.06829268292682927,0.078125
97,1.0,0.035573122529644285,0.06870229007633591,0.125
98,0.34090909090909094,0.032362459546925515,0.05911330049261075,20.921875
99,0.2432432432432432,0.031620553359683834,0.055965798678585366,19.03125
100,0.7727272727272727,0.032362459546925515,0.06212315000913566,11.609375
101,0.375,0.03555555555555556,0.06495263870094724,6.9375
102,0.6153846153846154,0.030456852791878153,0.05804111245465535,3.984375
103,0.375,0.03264094955489616,0.06005459508644225,12.65625
104,0.33333333333333337,0.032362459546925515,0.058997050147492534,13.171875
105,0.375,0.03264094955489616,0.06005459508644225,11.53125
106,0.4444444444444444,0.04255319148936165,0.07766990291262127,1.34375
107,0.3389830508474576,0.03111111111111109,0.05699165479340521,21.890625
108,0.6799999999999999,0.03244837758112096,0.061941040079496544,14.171875
109,0.35,0.032362459546925515,0.05924672027084207,11.203125
110,0.2790697674418605,0.03202846975088969,0.057462090981644065,9.984375
111,0.28125,0.030612244897959218,0.055214723926380424,25.828125
112,0.28301886792452835,0.03264094955489616,0.058531394111387046,18.59375
113,0.34782608695652173,0.03548387096774197,0.06439809732894261,17.296875
114,0.3137254901960784,0.032362459546925515,0.05867253392005859,16.390625
115,0.35,0.03264094955489616,0.05971306708026369,12.890625
116,0.28205128205128205,0.03191489361702127,0.05734144222415289,7.75
117,0.30000000000000004,0.023809523809523836,0.044117647058823574,3.71875
118,0.29268292682926833,0.0267857142857143,0.049079754601227016,4.15625
119,0.30000000000000004,0.032362459546925515,0.0584225900681596,9.609375
120,0.2790697674418605,0.0267857142857143,0.0488798370672098,5.25
121,0.3695652173913043,0.03548387096774197,0.06475069252077569,17.484375
122,0.3137254901960784,0.031620553359683834,0.05745062836624782,14.328125
123,0.3571428571428571,0.03264094955489616,0.0598151169113649,12.328125
124,0.7272727272727273,0.03555555555555556,0.06779661016949154,0.609375
125,0.2272727272727273,0.0,0.0,5.96875
126,0.8333333333333334,0.028368794326241176,0.0548696844993142,1.265625
127,0.6363636363636364,0.028368794326241176,0.05431619786614945,1.625
128,0.34090909090909094,0.032362459546925515,0.05911330049261075,19.5
129,0.34090909090909094,0.03202846975088969,0.05855562784645414,21.03125
130,0.31707317073170727,0.017857142857142905,0.03381014304291296,4.515625
131,0.4285714285714286,0.026548672566371723,0.05000000000000008,2.125
132,0.34285714285714286,0.03191489361702127,0.0583941605839416,23.578125
133,0.30188679245283023,0.03202846975088969,0.057912728735169935,21.375
134,0.5,0.0267857142857143,0.050847457627118675,2.125
135,1.0,0.035532994923857864,0.06862745098039215,0.0625
136,0.2325581395348837,0.0267857142857143,0.0480384307445957,10.265625
137,0.85,0.04069767441860461,0.07767624020887721,8.3125
138,0.29268292682926833,0.03191489361702127,0.05755395683453236,9.375
139,0.2033898305084746,0.031620553359683834,0.054732041049030844,14.875
140,0.2857142857142857,0.032258064516129004,0.057971014492753575,10.5
141,0.29268292682926833,0.028368794326241176,0.05172413793103455,6.296875
142,0.29268292682926833,0.017857142857142905,0.03366058906030864,2.828125
143,0.29268292682926833,0.023809523809523836,0.044036697247706466,3.59375
144,0.303030303030303,0.0267857142857143,0.04922067268252668,3.1875
145,0.46153846153846156,0.030973451327433676,0.05805114029025579,4.765625
146,0.29268292682926833,0.032258064516129004,0.058111380145278405,9.921875
147,0.2666666666666667,0.0267857142857143,0.04868154158215013,4.359375
148,0.2857142857142857,0.026548672566371723,0.048582995951417074,4.96875
149,0.2857142857142857,0.0267857142857143,0.04897959183673472,4.21875
150,0.5,0.0267857142857143,0.050847457627118675,1.953125
151,0.23728813559322037,0.0267857142857143,0.04813753581661894,14.375
152,0.2857142857142857,0.03191489361702127,0.05741626794258371,9.328125
153,0.25,0.017857142857142905,0.033333333333333416,6.921875
154,0.2857142857142857,0.0267857142857143,0.04897959183673472,4.0625
155,0.2682926829268293,0.028368794326241176,0.051311953352769744,7.75
156,0.2558139534883721,0.017857142857142905,0.03338391502276185,3.640625
157,0.180327868852459,0.0267857142857143,0.04664310954063606,11.03125
158,0.23529411764705888,0.017857142857142905,0.03319502074688805,3.578125
159,0.275,0.029585798816568087,0.05342399222923756,7.328125
160,0.7142857142857143,0.026548672566371723,0.05119453924914683,1.59375
161,0.8181818181818181,0.0267857142857143,0.05187319884726228,0.734375
162,0.30000000000000004,0.028368794326241176,0.05183585313174953,4.640625
163,0.2682926829268293,0.028368794326241176,0.051311953352769744,6.96875
164,0.5,0.032786885245901676,0.061538461538461604,2.53125
165,0.34285714285714286,0.032362459546925515,0.05914243469689494,8.296875
166,0.34782608695652173,0.031620553359683834,0.057971014492753686,18.46875
167,0.3125,0.026548672566371723,0.048939641109298604,11.140625
168,0.2264150943396226,0.0267857142857143,0.04790419161676649,5.234375
169,0.2790697674418605,0.032258064516129004,0.05783132530120478,10.921875
170,0.7692307692307692,0.031620553359683834,0.06074411541381936,1.84375
171,0.32258064516129037,0.029585798816568087,0.05420054200542012,6.75
172,0.46153846153846156,0.03111111111111109,0.058292852185981923,5.90625
173,0.203125,0.03555555555555556,0.06051789351178354,23.109375
174,0.33333333333333337,0.03191489361702127,0.05825242718446601,9.40625
175,0.2666666666666667,0.0267857142857143,0.04868154158215013,7.6875
176,0.3142857142857143,0.0267857142857143,0.04936424831712793,10.3125
177,0.29268292682926833,0.026548672566371723,0.04868154158215018,4.390625
178,0.7058823529411764,0.026548672566371723,0.051172707889125875,1.265625
179,0.25609756097560976,0.030612244897959218,0.05468750000000005,19.109375
180,0.21153846153846156,0.028368794326241176,0.05002842524161462,9.015625
181,0.2857142857142857,0.030303030303030276,0.05479452054794516,6.5625
182,0.2857142857142857,0.032362459546925515,0.058139534883720846,10.5
183,0.2857142857142857,0.032362459546925515,0.058139534883720846,10.40625
184,0.5238095238095238,0.03076923076923077,0.058124174372523124,5.46875
185,0.3125,0.02941176470588236,0.05376344086021506,17.859375
186,0.30612244897959184,0.0267857142857143,0.04926108374384239,14.234375
187,0.29268292682926833,0.032258064516129004,0.058111380145278405,10.078125
188,0.75,0.026548672566371723,0.05128205128205136,0.796875
189,0.32499999999999996,0.031620553359683834,0.05763369354391805,14.609375
190,0.32499999999999996,0.0267857142857143,0.049492385786802054,11.484375
191,0.29166666666666663,0.017857142857142905,0.03365384615384624,10.609375
192,0.22448979591836737,0.032258064516129004,0.05641025641025637,12.453125
193,0.2857142857142857,0.03202846975088969,0.05760000000000001,10.296875
194,0.26315789473684215,0.026548672566371723,0.04823151125401936,3.984375
195,0.5882352941176471,0.03111111111111109,0.059096665259603165,2.5625
196,0.2075471698113207,0.029585798816568087,0.05178907721280608,13.03125
197,0.6470588235294117,0.03202846975088969,0.061035758323057965,8.390625
198,0.2978723404255319,0.026548672566371723,0.04875217643644813,11.28125
199,0.25,0.029585798816568087,0.052910052910052977,7.8125
200,0.2857142857142857,0.03202846975088969,0.05760000000000001,10.078125
201,0.30000000000000004,0.026548672566371723,0.04878048780487812,4.46875
202,0.2857142857142857,0.032362459546925515,0.058139534883720846,10.4375
203,0.75,0.0267857142857143,0.05172413793103451,3.03125
204,0.2666666666666667,0.03111111111111109,0.055721393034825845,13.640625
205,0.2222222222222222,0.028368794326241176,0.0503144654088051,12.65625
206,0.2222222222222222,0.0267857142857143,0.04780876494023907,12.1875
207,0.24444444444444446,0.028169014084507005,0.050516647531572846,11.46875
208,0.24444444444444446,0.0292397660818714,0.05223171889838565,10.828125
209,0.2666666666666667,0.030973451327433676,0.055500495540138826,14.421875
210,1.0,0.03558718861209964,0.06872852233676975,0.828125
211,0.18571428571428572,0.0267857142857143,0.04681872749099642,8.859375
212,0.17543859649122806,0.035532994923857864,0.0590966652596032,11.828125
213,0.30000000000000004,0.032362459546925515,0.0584225900681596,9.484375
214,0.2857142857142857,0.032258064516129004,0.057971014492753575,10.4375
215,0.2777777777777778,0.03111111111111109,0.05595523581135088,8.890625
216,0.30000000000000004,0.03254437869822491,0.05871886120996451,10.453125
217,0.26190476190476186,0.026548672566371723,0.04821037253469693,4.265625
218,0.2222222222222222,0.029585798816568087,0.052219321148825125,13.765625
219,0.18918918918918914,0.03555555555555556,0.059861036878674515,25.890625
220,0.17567567567567566,0.0267857142857143,0.046483909415971414,22.03125
221,0.2666666666666667,0.028368794326241176,0.05128205128205135,10.9375
222,0.29729729729729726,0.032362459546925515,0.058370920668612276,9.21875
223,0.9090909090909091,0.032362459546925515,0.0624999999999999,1.1875
224,0.29268292682926833,0.03202846975088969,0.05773857257417804,9.6875
225,0.23809523809523814,0.028368794326241176,0.050697084917617305,7.5
226,0.2857142857142857,0.032362459546925515,0.058139534883720846,10.6875
227,0.2857142857142857,0.032362459546925515,0.058139534883720846,10.46875
228,0.30000000000000004,0.032258064516129004,0.05825242718446598,9.375
