n°_evaluation,fitness,precision,f-measure,static_fitness,static_precision,static_f-measure
0,1.0,0.3157894736842105,0.4799999999999999,1.0,0.3157894736842105,0.4799999999999999
1,0.2857142857142857,0.29166666666666663,0.28865979381443296,0.2857142857142857,0.29166666666666663,0.28865979381443296
2,0.21999999999999997,0.2727272727272727,0.24354243542435422,0.21999999999999997,0.2727272727272727,0.24354243542435422
3,0.171875,0.26315789473684215,0.20793950850661627,0.171875,0.26315789473684215,0.20793950850661627
4,0.21999999999999997,0.31999999999999995,0.2607407407407407,0.21999999999999997,0.31999999999999995,0.2607407407407407
5,0.21999999999999997,0.25,0.23404255319148934,0.21999999999999997,0.25,0.23404255319148934
6,0.25,0.25,0.25,0.25,0.25,0.25
7,0.23913043478260865,0.4,0.29931972789115646,0.23913043478260865,0.4,0.29931972789115646
8,0.26086956521739135,0.4,0.31578947368421056,0.26086956521739135,0.4,0.31578947368421056
9,0.23913043478260865,0.30000000000000004,0.2661290322580645,0.23913043478260865,0.30000000000000004,0.2661290322580645
10,0.20454545454545459,0.0,0.0,0.20454545454545459,0.0,0.0
11,1.0,0.3157894736842105,0.4799999999999999,1.0,0.3157894736842105,0.4799999999999999
12,0.26190476190476186,0.0,0.0,0.26190476190476186,0.0,0.0
13,0.5555555555555556,0.2727272727272727,0.36585365853658536,0.5555555555555556,0.2727272727272727,0.36585365853658536
14,0.19999999999999996,0.2142857142857143,0.2068965517241379,0.19999999999999996,0.2142857142857143,0.2068965517241379
15,0.2075471698113207,0.30000000000000004,0.2453531598513011,0.2075471698113207,0.30000000000000004,0.2453531598513011
16,0.23809523809523814,0.25,0.24390243902439027,0.23809523809523814,0.25,0.24390243902439027
17,0.26190476190476186,0.2666666666666667,0.26426426426426425,0.26190476190476186,0.2666666666666667,0.26426426426426425
18,0.26190476190476186,0.29166666666666663,0.2759856630824372,0.26190476190476186,0.29166666666666663,0.2759856630824372
19,0.26190476190476186,0.30000000000000004,0.2796610169491525,0.26190476190476186,0.30000000000000004,0.2796610169491525
20,0.3448275862068966,0.2727272727272727,0.30456852791878175,0.3448275862068966,0.2727272727272727,0.30456852791878175
21,0.23913043478260865,0.29166666666666663,0.26279863481228666,0.23913043478260865,0.29166666666666663,0.26279863481228666
22,0.19298245614035092,0.26315789473684215,0.22267206477732798,0.19298245614035092,0.26315789473684215,0.22267206477732798
23,0.25,0.25,0.25,0.25,0.25,0.25
24,0.2857142857142857,0.34615384615384615,0.3130434782608696,0.2857142857142857,0.34615384615384615,0.3130434782608696
25,0.15714285714285714,0.4,0.22564102564102564,0.15714285714285714,0.4,0.22564102564102564
26,0.42307692307692313,0.30434782608695654,0.35402298850574715,0.42307692307692313,0.30434782608695654,0.35402298850574715
27,0.26190476190476186,0.30434782608695654,0.28153564899451555,0.26190476190476186,0.30434782608695654,0.28153564899451555
28,1.0,0.31818181818181823,0.4827586206896552,1.0,0.31818181818181823,0.4827586206896552
29,0.21999999999999997,0.30434782608695654,0.25538971807628524,0.21999999999999997,0.30434782608695654,0.25538971807628524
30,0.26190476190476186,0.29166666666666663,0.2759856630824372,0.26190476190476186,0.29166666666666663,0.2759856630824372
31,0.23913043478260865,0.29166666666666663,0.26279863481228666,0.23913043478260865,0.29166666666666663,0.26279863481228666
32,0.23913043478260865,0.26315789473684215,0.2505694760820045,0.23913043478260865,0.26315789473684215,0.2505694760820045
33,0.22448979591836737,0.3913043478260869,0.28530259365994237,0.22448979591836737,0.3913043478260869,0.28530259365994237
34,0.25,0.29166666666666663,0.2692307692307692,0.25,0.29166666666666663,0.2692307692307692
35,0.1875,0.26315789473684215,0.21897810218978103,0.1875,0.26315789473684215,0.21897810218978103
36,0.171875,0.30000000000000004,0.21854304635761593,0.171875,0.30000000000000004,0.21854304635761593
37,0.18644067796610164,0.30000000000000004,0.22996515679442506,0.18644067796610164,0.30000000000000004,0.22996515679442506
38,0.180327868852459,0.25,0.2095238095238095,0.180327868852459,0.25,0.2095238095238095
39,0.25,0.29166666666666663,0.2692307692307692,0.25,0.29166666666666663,0.2692307692307692
40,0.22916666666666663,0.31999999999999995,0.267071320182094,0.22916666666666663,0.31999999999999995,0.267071320182094
41,0.19999999999999996,0.26315789473684215,0.22727272727272727,0.19999999999999996,0.26315789473684215,0.22727272727272727
42,0.25,0.26315789473684215,0.25641025641025644,0.25,0.26315789473684215,0.25641025641025644
43,0.26190476190476186,0.26315789473684215,0.26252983293556087,0.26190476190476186,0.26315789473684215,0.26252983293556087
44,0.7857142857142857,0.29166666666666663,0.42541436464088395,0.7857142857142857,0.29166666666666663,0.42541436464088395
45,0.47619047619047616,0.26315789473684215,0.33898305084745767,0.47619047619047616,0.26315789473684215,0.33898305084745767
46,0.32258064516129037,0.2727272727272727,0.2955665024630542,0.32258064516129037,0.2727272727272727,0.2955665024630542
47,0.42307692307692313,0.30000000000000004,0.35106382978723405,0.42307692307692313,0.30000000000000004,0.35106382978723405
48,0.4545454545454546,0.2727272727272727,0.3409090909090909,0.4545454545454546,0.2727272727272727,0.3409090909090909
49,0.21568627450980393,0.30000000000000004,0.2509505703422053,0.21568627450980393,0.30000000000000004,0.2509505703422053
50,0.25,0.26315789473684215,0.25641025641025644,0.25,0.26315789473684215,0.25641025641025644
51,0.22916666666666663,0.26315789473684215,0.24498886414253898,0.22916666666666663,0.26315789473684215,0.24498886414253898
52,0.23809523809523814,0.2142857142857143,0.22556390977443613,0.23809523809523814,0.2142857142857143,0.22556390977443613
53,0.26190476190476186,0.29166666666666663,0.2759856630824372,0.26190476190476186,0.29166666666666663,0.2759856630824372
54,0.26190476190476186,0.29166666666666663,0.2759856630824372,0.26190476190476186,0.29166666666666663,0.2759856630824372
55,0.26190476190476186,0.31999999999999995,0.2880523731587561,0.26190476190476186,0.31999999999999995,0.2880523731587561
56,0.23809523809523814,0.23809523809523814,0.2380952380952381,0.23809523809523814,0.23809523809523814,0.2380952380952381
57,0.20370370370370372,0.30000000000000004,0.24264705882352944,0.20370370370370372,0.30000000000000004,0.24264705882352944
58,0.21739130434782605,0.25,0.2325581395348837,0.21739130434782605,0.25,0.2325581395348837
59,0.2075471698113207,0.2222222222222222,0.21463414634146338,0.2075471698113207,0.2222222222222222,0.21463414634146338
60,0.25,0.4,0.3076923076923077,0.25,0.4,0.3076923076923077
61,0.2075471698113207,0.26086956521739135,0.23117338003502627,0.2075471698113207,0.26086956521739135,0.23117338003502627
62,0.47619047619047616,0.2727272727272727,0.3468208092485549,0.47619047619047616,0.2727272727272727,0.3468208092485549
63,0.18181818181818177,0.26315789473684215,0.2150537634408602,0.18181818181818177,0.26315789473684215,0.2150537634408602
64,0.15625,0.0,0.0,0.15625,0.0,0.0
65,0.26190476190476186,0.31999999999999995,0.2880523731587561,0.26190476190476186,0.31999999999999995,0.2880523731587561
66,0.26190476190476186,0.31999999999999995,0.2880523731587561,0.26190476190476186,0.31999999999999995,0.2880523731587561
67,0.26190476190476186,0.30000000000000004,0.2796610169491525,0.26190476190476186,0.30000000000000004,0.2796610169491525
68,0.23809523809523814,0.26086956521739135,0.24896265560165978,0.23809523809523814,0.26086956521739135,0.24896265560165978
69,0.7777777777777778,0.23529411764705888,0.36129032258064525,0.7777777777777778,0.23529411764705888,0.36129032258064525
70,0.2857142857142857,0.29166666666666663,0.28865979381443296,0.2857142857142857,0.29166666666666663,0.28865979381443296
71,0.3125,0.23809523809523814,0.2702702702702703,0.3125,0.23809523809523814,0.2702702702702703
72,0.6,0.4,0.48,0.6,0.4,0.48
73,0.16923076923076918,0.4,0.2378378378378378,0.16923076923076918,0.4,0.2378378378378378
74,0.3157894736842105,0.34615384615384615,0.33027522935779813,0.3157894736842105,0.34615384615384615,0.33027522935779813
75,0.21739130434782605,0.23809523809523814,0.2272727272727273,0.21739130434782605,0.23809523809523814,0.2272727272727273
76,0.32432432432432434,0.29166666666666663,0.3071297989031078,0.32432432432432434,0.29166666666666663,0.3071297989031078
77,0.22916666666666663,0.30434782608695654,0.2614601018675721,0.22916666666666663,0.30434782608695654,0.2614601018675721
78,0.2857142857142857,0.31999999999999995,0.3018867924528302,0.2857142857142857,0.31999999999999995,0.3018867924528302
79,0.26190476190476186,0.29166666666666663,0.2759856630824372,0.26190476190476186,0.29166666666666663,0.2759856630824372
80,0.2075471698113207,0.4,0.27329192546583847,0.2075471698113207,0.4,0.27329192546583847
81,0.26190476190476186,0.29166666666666663,0.2759856630824372,0.26190476190476186,0.29166666666666663,0.2759856630824372
82,0.26190476190476186,0.29166666666666663,0.2759856630824372,0.26190476190476186,0.29166666666666663,0.2759856630824372
83,0.23913043478260865,0.26315789473684215,0.2505694760820045,0.23913043478260865,0.26315789473684215,0.2505694760820045
84,0.26190476190476186,0.30000000000000004,0.2796610169491525,0.26190476190476186,0.30000000000000004,0.2796610169491525
85,0.26190476190476186,0.2666666666666667,0.26426426426426425,0.26190476190476186,0.2666666666666667,0.26426426426426425
86,0.2222222222222222,0.25,0.23529411764705882,0.2222222222222222,0.25,0.23529411764705882
87,0.21999999999999997,0.31999999999999995,0.2607407407407407,0.21999999999999997,0.31999999999999995,0.2607407407407407
88,0.22916666666666663,0.30000000000000004,0.2598425196850394,0.22916666666666663,0.30000000000000004,0.2598425196850394
89,0.26190476190476186,0.0,0.0,0.26190476190476186,0.0,0.0
90,0.2857142857142857,0.34615384615384615,0.3130434782608696,0.2857142857142857,0.34615384615384615,0.3130434782608696
91,1.0,0.31818181818181823,0.4827586206896552,1.0,0.31818181818181823,0.4827586206896552
92,0.8888888888888888,0.2222222222222222,0.3555555555555555,0.8888888888888888,0.2222222222222222,0.3555555555555555
93,0.8888888888888888,0.2222222222222222,0.3555555555555555,0.8888888888888888,0.2222222222222222,0.3555555555555555
94,0.6153846153846154,0.4,0.4848484848484849,0.6153846153846154,0.4,0.4848484848484849
95,0.8888888888888888,0.2142857142857143,0.34532374100719426,0.8888888888888888,0.2142857142857143,0.34532374100719426
96,0.9090909090909091,0.29166666666666663,0.4416403785488958,0.9090909090909091,0.29166666666666663,0.4416403785488958
97,0.23913043478260865,0.30000000000000004,0.2661290322580645,0.23913043478260865,0.30000000000000004,0.2661290322580645
98,0.13157894736842102,0.4,0.19801980198019797,0.13157894736842102,0.4,0.19801980198019797
99,0.45833333333333337,0.31999999999999995,0.37687366167023556,0.45833333333333337,0.31999999999999995,0.37687366167023556
100,0.32352941176470584,0.29166666666666663,0.3067729083665338,0.32352941176470584,0.29166666666666663,0.3067729083665338
101,0.4,0.4,0.4000000000000001,0.4,0.4,0.4000000000000001
102,0.23809523809523814,0.26086956521739135,0.24896265560165978,0.23809523809523814,0.26086956521739135,0.24896265560165978
103,0.25,0.25,0.25,0.25,0.25,0.25
104,0.2857142857142857,0.4,0.3333333333333333,0.2857142857142857,0.4,0.3333333333333333
105,0.36363636363636365,0.0,0.0,0.36363636363636365,0.0,0.0
106,0.180327868852459,0.29166666666666663,0.2228654124457308,0.180327868852459,0.29166666666666663,0.2228654124457308
107,0.33333333333333337,0.2142857142857143,0.2608695652173913,0.33333333333333337,0.2142857142857143,0.2608695652173913
108,0.26190476190476186,0.4,0.31654676258992803,0.26190476190476186,0.4,0.31654676258992803
109,0.19999999999999996,0.2222222222222222,0.21052631578947364,0.19999999999999996,0.2222222222222222,0.21052631578947364
110,0.12121212121212122,0.4,0.186046511627907,0.12121212121212122,0.4,0.186046511627907
111,0.19999999999999996,0.31999999999999995,0.24615384615384608,0.19999999999999996,0.31999999999999995,0.24615384615384608
112,0.25,0.29166666666666663,0.2692307692307692,0.25,0.29166666666666663,0.2692307692307692
113,0.2075471698113207,0.4,0.27329192546583847,0.2075471698113207,0.4,0.27329192546583847
114,0.26190476190476186,0.4,0.31654676258992803,0.26190476190476186,0.4,0.31654676258992803
115,0.2195121951219512,0.2142857142857143,0.21686746987951805,0.2195121951219512,0.2142857142857143,0.21686746987951805
116,0.2142857142857143,0.2222222222222222,0.2181818181818182,0.2142857142857143,0.2222222222222222,0.2181818181818182
117,0.2093023255813954,0.2222222222222222,0.2155688622754491,0.2093023255813954,0.2222222222222222,0.2155688622754491
118,0.2142857142857143,0.2222222222222222,0.2181818181818182,0.2142857142857143,0.2222222222222222,0.2181818181818182
119,0.19999999999999996,0.2222222222222222,0.21052631578947364,0.19999999999999996,0.2222222222222222,0.21052631578947364
120,0.25,0.29166666666666663,0.2692307692307692,0.25,0.29166666666666663,0.2692307692307692
121,0.2264150943396226,0.29166666666666663,0.25493171471927156,0.2264150943396226,0.29166666666666663,0.25493171471927156
122,0.2727272727272727,0.4,0.3243243243243243,0.2727272727272727,0.4,0.3243243243243243
123,0.6923076923076923,0.29166666666666663,0.4104234527687296,0.6923076923076923,0.29166666666666663,0.4104234527687296
124,0.15217391304347827,0.0,0.0,0.15217391304347827,0.0,0.0
125,0.6428571428571428,0.2222222222222222,0.33027522935779813,0.6428571428571428,0.2222222222222222,0.33027522935779813
126,0.46153846153846156,0.25,0.32432432432432434,0.46153846153846156,0.25,0.32432432432432434
127,0.23913043478260865,0.0,0.0,0.23913043478260865,0.0,0.0
128,0.23913043478260865,0.30434782608695654,0.2678260869565217,0.23913043478260865,0.30434782608695654,0.2678260869565217
129,0.2325581395348837,0.25,0.24096385542168672,0.2325581395348837,0.25,0.24096385542168672
130,0.30434782608695654,0.25,0.27450980392156865,0.30434782608695654,0.25,0.27450980392156865
131,0.2432432432432432,0.2142857142857143,0.22784810126582278,0.2432432432432432,0.2142857142857143,0.22784810126582278
132,0.18181818181818177,0.25,0.21052631578947364,0.18181818181818177,0.25,0.21052631578947364
133,0.375,0.2222222222222222,0.27906976744186046,0.375,0.2222222222222222,0.27906976744186046
134,1.0,0.31818181818181823,0.4827586206896552,1.0,0.31818181818181823,0.4827586206896552
135,0.15555555555555556,0.4,0.224,0.15555555555555556,0.4,0.224
136,0.5454545454545454,0.4,0.4615384615384615,0.5454545454545454,0.4,0.4615384615384615
137,0.2093023255813954,0.2142857142857143,0.21176470588235297,0.2093023255813954,0.2142857142857143,0.21176470588235297
138,0.16393442622950816,0.4,0.2325581395348837,0.16393442622950816,0.4,0.2325581395348837
139,0.20454545454545459,0.2222222222222222,0.21301775147928997,0.20454545454545459,0.2222222222222222,0.21301775147928997
140,0.2093023255813954,0.2222222222222222,0.2155688622754491,0.2093023255813954,0.2222222222222222,0.2155688622754491
141,0.2093023255813954,0.25,0.2278481012658228,0.2093023255813954,0.25,0.2278481012658228
142,0.2093023255813954,0.2222222222222222,0.2155688622754491,0.2093023255813954,0.2222222222222222,0.2155688622754491
143,0.2571428571428571,0.2222222222222222,0.23841059602649003,0.2571428571428571,0.2222222222222222,0.23841059602649003
144,0.3214285714285714,0.2142857142857143,0.2571428571428571,0.3214285714285714,0.2142857142857143,0.2571428571428571
145,0.2093023255813954,0.2142857142857143,0.21176470588235297,0.2093023255813954,0.2142857142857143,0.21176470588235297
146,0.19148936170212771,0.2222222222222222,0.20571428571428577,0.19148936170212771,0.2222222222222222,0.20571428571428577
147,0.20454545454545459,0.2142857142857143,0.2093023255813954,0.20454545454545459,0.2142857142857143,0.2093023255813954
148,0.20454545454545459,0.2222222222222222,0.21301775147928997,0.20454545454545459,0.2222222222222222,0.21301775147928997
149,0.40909090909090906,0.2222222222222222,0.288,0.40909090909090906,0.2222222222222222,0.288
150,0.16393442622950816,0.4,0.2325581395348837,0.16393442622950816,0.4,0.2325581395348837
151,0.20454545454545459,0.2142857142857143,0.2093023255813954,0.20454545454545459,0.2142857142857143,0.2093023255813954
152,0.16666666666666663,0.25,0.19999999999999998,0.16666666666666663,0.25,0.19999999999999998
153,0.20454545454545459,0.2222222222222222,0.21301775147928997,0.20454545454545459,0.2222222222222222,0.21301775147928997
154,0.16279069767441856,0.4,0.2314049586776859,0.16279069767441856,0.4,0.2314049586776859
155,0.1777777777777778,0.25,0.2077922077922078,0.1777777777777778,0.25,0.2077922077922078
156,0.11111111111111116,0.4,0.17391304347826092,0.11111111111111116,0.4,0.17391304347826092
157,0.18867924528301883,0.25,0.2150537634408602,0.18867924528301883,0.25,0.2150537634408602
158,0.1428571428571429,0.25,0.18181818181818185,0.1428571428571429,0.25,0.18181818181818185
159,0.5625,0.2142857142857143,0.3103448275862069,0.5625,0.2142857142857143,0.3103448275862069
160,0.7692307692307692,0.30000000000000004,0.43165467625899284,0.7692307692307692,0.30000000000000004,0.43165467625899284
161,0.2142857142857143,0.2222222222222222,0.2181818181818182,0.2142857142857143,0.2222222222222222,0.2181818181818182
162,0.13953488372093026,0.25,0.17910447761194032,0.13953488372093026,0.25,0.17910447761194032
163,0.41666666666666663,0.2142857142857143,0.2830188679245283,0.41666666666666663,0.2142857142857143,0.2830188679245283
164,0.2432432432432432,0.2222222222222222,0.23225806451612901,0.2432432432432432,0.2222222222222222,0.23225806451612901
165,0.16666666666666663,0.4,0.23529411764705876,0.16666666666666663,0.4,0.23529411764705876
166,0.18000000000000005,0.2142857142857143,0.19565217391304351,0.18000000000000005,0.2142857142857143,0.19565217391304351
167,0.1636363636363637,0.2222222222222222,0.1884816753926702,0.1636363636363637,0.2222222222222222,0.1884816753926702
168,0.19999999999999996,0.2222222222222222,0.21052631578947364,0.19999999999999996,0.2222222222222222,0.21052631578947364
169,0.6,0.2222222222222222,0.32432432432432434,0.6,0.2222222222222222,0.32432432432432434
170,0.2727272727272727,0.2222222222222222,0.24489795918367346,0.2727272727272727,0.2222222222222222,0.24489795918367346
171,0.3214285714285714,0.2222222222222222,0.2627737226277372,0.3214285714285714,0.2222222222222222,0.2627737226277372
172,0.13636363636363635,0.0,0.0,0.13636363636363635,0.0,0.0
173,0.23684210526315785,0.2142857142857143,0.225,0.23684210526315785,0.2142857142857143,0.225
174,0.19148936170212771,0.2222222222222222,0.20571428571428577,0.19148936170212771,0.2222222222222222,0.20571428571428577
175,0.18918918918918914,0.4,0.2568807339449541,0.18918918918918914,0.4,0.2568807339449541
176,0.2093023255813954,0.2142857142857143,0.21176470588235297,0.2093023255813954,0.2142857142857143,0.21176470588235297
177,0.4736842105263158,0.2142857142857143,0.29508196721311475,0.4736842105263158,0.2142857142857143,0.29508196721311475
178,0.13095238095238093,0.4,0.19730941704035873,0.13095238095238093,0.4,0.19730941704035873
179,0.12962962962962965,0.4,0.19580419580419584,0.12962962962962965,0.4,0.19580419580419584
180,0.20454545454545459,0.2222222222222222,0.21301775147928997,0.20454545454545459,0.2222222222222222,0.21301775147928997
181,0.20454545454545459,0.29166666666666663,0.24045801526717558,0.20454545454545459,0.29166666666666663,0.24045801526717558
182,0.20454545454545459,0.2222222222222222,0.21301775147928997,0.20454545454545459,0.2222222222222222,0.21301775147928997
183,0.34782608695652173,0.25,0.2909090909090909,0.34782608695652173,0.25,0.2909090909090909
184,0.18000000000000005,0.2142857142857143,0.19565217391304351,0.18000000000000005,0.2142857142857143,0.19565217391304351
185,0.17647058823529416,0.2222222222222222,0.19672131147540986,0.17647058823529416,0.2222222222222222,0.19672131147540986
186,0.2093023255813954,0.2222222222222222,0.2155688622754491,0.2093023255813954,0.2222222222222222,0.2155688622754491
187,0.6428571428571428,0.2142857142857143,0.3214285714285714,0.6428571428571428,0.2142857142857143,0.3214285714285714
188,0.2142857142857143,0.2222222222222222,0.2181818181818182,0.2142857142857143,0.2222222222222222,0.2181818181818182
189,0.16666666666666663,0.4,0.23529411764705876,0.16666666666666663,0.4,0.23529411764705876
190,0.14,0.25,0.1794871794871795,0.14,0.25,0.1794871794871795
191,0.17647058823529416,0.2222222222222222,0.19672131147540986,0.17647058823529416,0.2222222222222222,0.19672131147540986
192,0.20454545454545459,0.2222222222222222,0.21301775147928997,0.20454545454545459,0.2222222222222222,0.21301775147928997
193,0.22499999999999998,0.2142857142857143,0.21951219512195122,0.22499999999999998,0.2142857142857143,0.21951219512195122
194,0.4736842105263158,0.2222222222222222,0.3025210084033613,0.4736842105263158,0.2222222222222222,0.3025210084033613
195,0.1636363636363637,0.2222222222222222,0.1884816753926702,0.1636363636363637,0.2222222222222222,0.1884816753926702
196,0.4736842105263158,0.29166666666666663,0.3610315186246418,0.4736842105263158,0.29166666666666663,0.3610315186246418
197,0.18367346938775508,0.2142857142857143,0.1978021978021978,0.18367346938775508,0.2142857142857143,0.1978021978021978
198,0.19565217391304346,0.4,0.2627737226277372,0.19565217391304346,0.4,0.2627737226277372
199,0.20454545454545459,0.2222222222222222,0.21301775147928997,0.20454545454545459,0.2222222222222222,0.21301775147928997
200,0.2142857142857143,0.2142857142857143,0.2142857142857143,0.2142857142857143,0.2142857142857143,0.2142857142857143
201,0.20454545454545459,0.2222222222222222,0.21301775147928997,0.20454545454545459,0.2222222222222222,0.21301775147928997
202,0.5,0.4,0.4444444444444445,0.5,0.4,0.4444444444444445
203,0.19148936170212771,0.2222222222222222,0.20571428571428577,0.19148936170212771,0.2222222222222222,0.20571428571428577
204,0.14893617021276595,0.4,0.21705426356589147,0.14893617021276595,0.4,0.21705426356589147
205,0.14893617021276595,0.4,0.21705426356589147,0.14893617021276595,0.4,0.21705426356589147
206,0.19148936170212771,0.2142857142857143,0.20224719101123598,0.19148936170212771,0.2142857142857143,0.20224719101123598
207,0.19148936170212771,0.2142857142857143,0.20224719101123598,0.19148936170212771,0.2142857142857143,0.20224719101123598
208,0.19148936170212771,0.2142857142857143,0.20224719101123598,0.19148936170212771,0.2142857142857143,0.20224719101123598
209,0.75,0.2222222222222222,0.34285714285714286,0.75,0.2222222222222222,0.34285714285714286
210,0.13888888888888884,0.4,0.2061855670103092,0.13888888888888884,0.4,0.2061855670103092
211,0.15254237288135597,0.30000000000000004,0.202247191011236,0.15254237288135597,0.30000000000000004,0.202247191011236
212,0.2142857142857143,0.2222222222222222,0.2181818181818182,0.2142857142857143,0.2222222222222222,0.2181818181818182
213,0.20454545454545459,0.2222222222222222,0.21301775147928997,0.20454545454545459,0.2222222222222222,0.21301775147928997
214,0.1842105263157895,0.4,0.2522522522522523,0.1842105263157895,0.4,0.2522522522522523
215,0.2142857142857143,0.2222222222222222,0.2181818181818182,0.2142857142857143,0.2222222222222222,0.2181818181818182
216,0.15909090909090906,0.25,0.19444444444444442,0.15909090909090906,0.25,0.19444444444444442
217,0.12765957446808507,0.4,0.19354838709677416,0.12765957446808507,0.4,0.19354838709677416
218,0.13157894736842102,0.29166666666666663,0.18134715025906734,0.13157894736842102,0.29166666666666663,0.18134715025906734
219,0.09210526315789469,0.4,0.14973262032085555,0.09210526315789469,0.4,0.14973262032085555
220,0.19148936170212771,0.2222222222222222,0.20571428571428577,0.19148936170212771,0.2222222222222222,0.20571428571428577
221,0.23076923076923073,0.2222222222222222,0.2264150943396226,0.23076923076923073,0.2222222222222222,0.2264150943396226
222,0.6923076923076923,0.2222222222222222,0.3364485981308411,0.6923076923076923,0.2222222222222222,0.3364485981308411
223,0.2093023255813954,0.2222222222222222,0.2155688622754491,0.2093023255813954,0.2222222222222222,0.2155688622754491
224,0.15909090909090906,0.4,0.22764227642276422,0.15909090909090906,0.4,0.22764227642276422
225,0.20454545454545459,0.2222222222222222,0.21301775147928997,0.20454545454545459,0.2222222222222222,0.21301775147928997
226,0.20454545454545459,0.2222222222222222,0.21301775147928997,0.20454545454545459,0.2222222222222222,0.21301775147928997
227,0.2142857142857143,0.2222222222222222,0.2181818181818182,0.2142857142857143,0.2222222222222222,0.2181818181818182
228,0.2093023255813954,0.2142857142857143,0.21176470588235297,0.2093023255813954,0.2142857142857143,0.21176470588235297
229,0.20454545454545459,0.2222222222222222,0.21301775147928997,0.20454545454545459,0.2222222222222222,0.21301775147928997
230,0.6923076923076923,0.2222222222222222,0.3364485981308411,0.6923076923076923,0.2222222222222222,0.3364485981308411
231,0.2093023255813954,0.2222222222222222,0.2155688622754491,0.2093023255813954,0.2222222222222222,0.2155688622754491
232,0.2142857142857143,0.2142857142857143,0.2142857142857143,0.2142857142857143,0.2142857142857143,0.2142857142857143
233,0.14754098360655743,0.2142857142857143,0.1747572815533981,0.14754098360655743,0.2142857142857143,0.1747572815533981
234,0.20454545454545459,0.2142857142857143,0.2093023255813954,0.20454545454545459,0.2142857142857143,0.2093023255813954
235,0.2142857142857143,0.2222222222222222,0.2181818181818182,0.2142857142857143,0.2222222222222222,0.2181818181818182
236,0.14754098360655743,0.2222222222222222,0.17733990147783255,0.14754098360655743,0.2222222222222222,0.17733990147783255
237,0.23076923076923073,0.4,0.2926829268292683,0.23076923076923073,0.4,0.2926829268292683
238,0.22580645161290325,0.25,0.23728813559322035,0.22580645161290325,0.25,0.23728813559322035
239,0.12244897959183676,0.25,0.16438356164383564,0.12244897959183676,0.25,0.16438356164383564
240,0.14035087719298245,0.4,0.20779220779220778,0.14035087719298245,0.4,0.20779220779220778
241,0.14084507042253525,0.29166666666666663,0.1899592944369064,0.14084507042253525,0.29166666666666663,0.1899592944369064
242,0.16666666666666663,0.2222222222222222,0.19047619047619047,0.16666666666666663,0.2222222222222222,0.19047619047619047
243,0.2432432432432432,0.2222222222222222,0.23225806451612901,0.2432432432432432,0.2222222222222222,0.23225806451612901
244,0.21621621621621623,0.4,0.2807017543859649,0.21621621621621623,0.4,0.2807017543859649
245,0.20454545454545459,0.2222222222222222,0.21301775147928997,0.20454545454545459,0.2222222222222222,0.21301775147928997
246,0.2142857142857143,0.2222222222222222,0.2181818181818182,0.2142857142857143,0.2222222222222222,0.2181818181818182
247,0.1875,0.2222222222222222,0.20338983050847456,0.1875,0.2222222222222222,0.20338983050847456
248,0.22499999999999998,0.2142857142857143,0.21951219512195122,0.22499999999999998,0.2142857142857143,0.21951219512195122
249,0.5,0.25,0.3333333333333333,0.5,0.25,0.3333333333333333
250,0.2142857142857143,0.2222222222222222,0.2181818181818182,0.2142857142857143,0.2222222222222222,0.2181818181818182
251,0.23684210526315785,0.2222222222222222,0.22929936305732482,0.23684210526315785,0.2222222222222222,0.22929936305732482
252,0.16666666666666663,0.2222222222222222,0.19047619047619047,0.16666666666666663,0.2222222222222222,0.19047619047619047
253,0.23684210526315785,0.2222222222222222,0.22929936305732482,0.23684210526315785,0.2222222222222222,0.22929936305732482
254,0.17500000000000004,0.25,0.2058823529411765,0.17500000000000004,0.25,0.2058823529411765
255,0.44999999999999996,0.2222222222222222,0.29752066115702475,0.44999999999999996,0.2222222222222222,0.29752066115702475
256,0.09859154929577463,0.4,0.1581920903954802,0.09859154929577463,0.4,0.1581920903954802
257,0.19565217391304346,0.2222222222222222,0.20809248554913293,0.19565217391304346,0.2222222222222222,0.20809248554913293
258,0.2195121951219512,0.2222222222222222,0.22085889570552145,0.2195121951219512,0.2222222222222222,0.22085889570552145
259,0.17500000000000004,0.25,0.2058823529411765,0.17500000000000004,0.25,0.2058823529411765
260,0.17500000000000004,0.25,0.2058823529411765,0.17500000000000004,0.25,0.2058823529411765
261,0.2727272727272727,0.2222222222222222,0.24489795918367346,0.2727272727272727,0.2222222222222222,0.24489795918367346
262,0.19148936170212771,0.2222222222222222,0.20571428571428577,0.19148936170212771,0.2222222222222222,0.20571428571428577
263,0.11111111111111116,0.4,0.17391304347826092,0.11111111111111116,0.4,0.17391304347826092
264,0.36,0.2222222222222222,0.27480916030534347,0.36,0.2222222222222222,0.27480916030534347
265,0.2093023255813954,0.2142857142857143,0.21176470588235297,0.2093023255813954,0.2142857142857143,0.21176470588235297
266,0.31034482758620685,0.2222222222222222,0.2589928057553957,0.31034482758620685,0.2222222222222222,0.2589928057553957
267,0.17500000000000004,0.25,0.2058823529411765,0.17500000000000004,0.25,0.2058823529411765
268,0.1842105263157895,0.25,0.21212121212121213,0.1842105263157895,0.25,0.21212121212121213
269,0.19298245614035092,0.2666666666666667,0.2239185750636133,0.19298245614035092,0.2666666666666667,0.2239185750636133
