n°_evaluation,fitness,precision,f-measure,time
0,,,,0.09375
1,1.0,0.4285714285714286,0.6,0.0625
2,0.47619047619047616,0.33333333333333337,0.3921568627450981,1.203125
3,0.6799999999999999,0.3529411764705882,0.4646924829157176,2.171875
4,0.671875,0.3571428571428571,0.4663774403470715,4.328125
5,0.62,0.368421052631579,0.46219382321618746,1.375
6,0.6599999999999999,0.1428571428571429,0.2348754448398577,0.640625
7,0.7045454545454546,0.1428571428571429,0.23754789272030657,1.0
8,0.7391304347826086,0.16666666666666663,0.27199999999999996,0.484375
9,0.7391304347826086,0.16666666666666663,0.27199999999999996,0.625
10,0.6521739130434783,0.2727272727272727,0.38461538461538464,1.125
11,0.6363636363636364,0.0,0.0,0.984375
12,1.0,0.4285714285714286,0.6,0.03125
13,0.6428571428571428,0.0,0.0,1.265625
14,0.5555555555555556,0.3529411764705882,0.4316546762589928,0.125
15,0.62,0.30000000000000004,0.4043478260869566,1.21875
16,0.7547169811320755,0.2727272727272727,0.4006677796327212,1.28125
17,0.7619047619047619,0.1428571428571429,0.24060150375939854,0.5625
18,0.7619047619047619,0.33333333333333337,0.463768115942029,0.546875
19,0.7380952380952381,0.28125,0.4072992700729927,1.046875
20,0.7857142857142857,0.2727272727272727,0.40490797546012264,0.71875
21,0.48275862068965514,0.3529411764705882,0.4077669902912621,0.6875
22,0.6956521739130435,0.33333333333333337,0.4507042253521127,0.953125
23,0.6666666666666667,0.3571428571428571,0.46511627906976744,1.640625
24,0.75,0.1428571428571429,0.24000000000000007,0.84375
25,0.7142857142857143,0.29032258064516125,0.41284403669724773,1.234375
26,0.3857142857142857,0.2222222222222222,0.2819843342036553,1.3125
27,0.5769230769230769,0.28,0.3770197486535009,0.53125
28,0.7619047619047619,0.28,0.40950639853747717,0.9375
29,1.0,0.4117647058823529,0.5833333333333334,0.03125
30,0.5800000000000001,0.28,0.37767441860465123,1.515625
31,0.7857142857142857,0.28125,0.41422594142259417,0.703125
32,0.6739130434782609,0.28125,0.3968705547652916,1.140625
33,0.6304347826086957,0.3571428571428571,0.45597484276729555,1.265625
34,0.7346938775510203,0.3125,0.43848964677222896,1.671875
35,0.7083333333333333,0.368421052631579,0.4847250509164969,0.796875
36,0.671875,0.3571428571428571,0.4663774403470715,3.484375
37,0.78125,0.2592592592592593,0.3893214682981091,2.25
38,0.6610169491525424,0.2727272727272727,0.38613861386138615,1.984375
39,0.6229508196721312,0.1428571428571429,0.23241590214067284,1.75
40,0.6875,0.368421052631579,0.47975077881619943,1.046875
41,0.5833333333333333,0.368421052631579,0.4516129032258065,1.65625
42,0.6909090909090909,0.3571428571428571,0.47087980173482025,2.75
43,0.75,0.3571428571428571,0.48387096774193533,0.65625
44,0.8095238095238095,0.3571428571428571,0.4956268221574344,0.4375
45,0.8571428571428572,0.28125,0.42352941176470593,0.078125
46,0.6666666666666667,0.3571428571428571,0.46511627906976744,0.203125
47,0.5161290322580645,0.3529411764705882,0.4192139737991266,0.875
48,0.7692307692307692,0.29166666666666663,0.4229607250755287,0.3125
49,0.6818181818181819,0.3529411764705882,0.46511627906976744,0.21875
50,0.7647058823529411,0.2727272727272727,0.40206185567010305,1.875
51,0.7083333333333333,0.3571428571428571,0.4748603351955307,0.671875
52,0.625,0.3571428571428571,0.45454545454545453,1.265625
53,0.7142857142857143,0.30000000000000004,0.42253521126760574,0.875
54,0.7380952380952381,0.28125,0.4072992700729927,1.09375
55,0.7857142857142857,0.28125,0.41422594142259417,0.734375
56,0.7619047619047619,0.368421052631579,0.4966740576496674,1.0625
57,0.6904761904761905,0.33333333333333337,0.44961240310077527,1.109375
58,0.5,0.2727272727272727,0.3529411764705882,1.84375
59,0.6739130434782609,0.1428571428571429,0.23574144486692022,0.890625
