experiment,order,top-variants,set-up,fitness,precision,f-measure,time,ext_cardoso
45,MAX,15,UFL NFR D,0.7967504934943545,0.533294025579809,0.6041956829518279,43.796875,"[38, 31, 27, 35, 37, 35, 33, 34, 30, 34, 36, 36, 35, 36, 36, 33, 33, 31, 34, 37, 34, 32, 32, 32, 39, 40, 30, 29, 32, 33, 33, 33, 30, 29, 29, 31, 32, 28, 33]"
46,MAX,15,UFL NFR S,0.8485818791300603,0.3120397433564139,0.4328797875262034,48.71875,[38]
47,MAX,15,UFL UFR D,0.7967504934943545,0.533294025579809,0.6041956829518279,44.0,"[38, 31, 27, 35, 37, 35, 33, 34, 30, 34, 36, 36, 35, 36, 36, 33, 33, 31, 34, 37, 34, 32, 32, 32, 39, 40, 30, 29, 32, 33, 33, 33, 30, 29, 29, 31, 32, 28, 33]"
48,MAX,15,UFL UFR S,0.8485818791300603,0.3120397433564139,0.4328797875262034,48.53125,[38]
49,MIN,5,NFL NFR D,0.5167424366715581,0.5628007518796992,0.5112282193343904,16.53125,"[13, 10, 16, 12, 12, 12, 9, 12]"
50,MIN,5,NFL NFR S,0.5673534643018073,0.6143253968253968,0.5627896388911007,19.796875,[13]
51,MIN,5,NFL UFR D,-,-,-,-,-
52,MIN,5,NFL UFR S,0.5673534643018073,0.6143253968253968,0.5627896388911007,19.96875,[13]
53,MIN,5,UFL NFR D,-,-,-,-,-
54,MIN,5,UFL NFR S,0.5673534643018073,0.6143253968253968,0.5627896388911007,19.75,[13]
55,MIN,5,UFL UFR D,0.528276328700456,0.663234335839599,0.556924486938616,14.984375,"[13, 8, 7, 10, 9, 10, 7, 10]"
56,MIN,5,UFL UFR S,0.5673534643018073,0.6143253968253968,0.5627896388911007,19.703125,[13]
57,MIN,10,NFL NFR D,-,-,-,-,-
58,MIN,10,NFL NFR S,0.417375300177565,0.4682905723764042,0.4153290197135759,21.546875,[22]
59,MIN,10,NFL UFR D,-,-,-,-,-
60,MIN,10,NFL UFR S,0.417375300177565,0.4737839931242103,0.4184833454422494,24.046875,[23]
61,MIN,10,UFL NFR D,-,-,-,-,-
62,MIN,10,UFL NFR S,-,-,-,-,-
63,MIN,10,UFL UFR D,0.5452980699365879,0.611111531829024,0.5467990211664905,16.953125,"[16, 16, 18, 16, 16, 13, 15, 15, 15, 12, 9]"
64,MIN,10,UFL UFR S,0.6545252777874954,0.508921854538198,0.5447554753362357,21.5,[16]
65,MIN,15,NFL NFR D,-,-,-,-,-
66,MIN,15,NFL NFR S,0.5439510410792164,0.4105915256054575,0.4464534385989829,49.9375,[30]
67,MIN,15,NFL UFR D,-,-,-,-,-
68,MIN,15,NFL UFR S,0.4998089139049845,0.4299154704944179,0.4391752678781594,26.609375,[27]
69,MIN,15,UFL NFR D,-,-,-,-,-
70,MIN,15,UFL NFR S,0.646117492875547,0.6253398560503824,0.6141266804938699,29.3125,[13]
71,MIN,15,UFL UFR D,-,-,-,-,-
72,MIN,15,UFL UFR S,-,-,-,-,-
